answer_relevance,candidate_messages_sha256,candidate_output_sha256,chunk_size_tokens,coverage_reused,coverage_score_status,eval_id,evaluation_set_id,evaluation_set_version,evidence_fact_recall_at_k,faithfulness,forbidden_point_violations,generation_latency_ms,metadata_filter_leakage,model_id,model_revision,platform,question_to_response_ms,ragas_reused,ragas_score_status,random_seed,required_point_coverage,reranking,retrieval_latency_ms,retrieved_chunk_ids,run_item_id,top_k,variant_id
0.780822116826759,830e1dc7e439c65a0ffd2546d3c3893625136c369d4b835c74e9af4622f4a58f,d940740372731b60c2aef8f6515c09c97cf4cb97dfecf4c2836b914968efb495,1024,False,parsed,W03-EXP-SENPAI-014,w05_senpai_from_w03_expanded,1.0.0,0.0,0.6666666666666666,0,3023.121,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,3434.397,False,complete,42,0.5,cross_encoder,408.664,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0143::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-EXP-SENPAI-014,1,chunk-1024_topk-1_rerank-ce
0.4910733516669005,e67fe4fb879c1e6fc8288ddf177e816330ef8a9f2ec343cc9c4e3226a3be3a5d,d1869da6195992e6bd5d09de39b811bc872dfb1f2bae246ddfcb52ff498ff525,1024,False,parsed,W03-EXP-SENPAI-015,w05_senpai_from_w03_expanded,1.0.0,0.5,1.0,0,6173.952,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,6484.973,False,complete,42,1.0,cross_encoder,308.24,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0045::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-EXP-SENPAI-015,1,chunk-1024_topk-1_rerank-ce
0.8138371387087471,624e1631497c558ce5d81553a1763dc34ff667228f00fc7d135ab212d217e5ab,f9c99f85a07d616b36873045c1781ec70ff03cf6ea0c56aa5c3ce3df32636f8e,1024,False,parsed,W03-EXP-SENPAI-016,w05_senpai_from_w03_expanded,1.0.0,0.333333,0.75,0,10002.571,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,10440.632,False,complete,42,0.333333,cross_encoder,434.512,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0153::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-EXP-SENPAI-016,1,chunk-1024_topk-1_rerank-ce
0.0,ed5f5cf14f342426cf17860e27124c9c8ab7151070960219fcd5c5b0c291368f,59e51d67295d82c19da575e2197d784e99c249917e499417d5a4986156acc38c,1024,False,parsed,W03-EXP-SENPAI-017,w05_senpai_from_w03_expanded,1.0.0,0.5,1.0,0,6515.747,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,6933.34,False,complete,42,0.4,cross_encoder,415.111,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0010::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-EXP-SENPAI-017,1,chunk-1024_topk-1_rerank-ce
0.0,3ce1b3c5578ebee3efb6906abebcf2280ed2af023db307ed75a86ef44073b470,2b97aeccdf327605c468909508829ec8dd4a807a5d1922aeb5598c9e3f1f7434,1024,False,parsed,W03-EXP-SENPAI-018,w05_senpai_from_w03_expanded,1.0.0,0.5,,0,340.489,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,757.361,False,metric_failure_retained,42,0.333333,cross_encoder,414.659,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0109::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-EXP-SENPAI-018,1,chunk-1024_topk-1_rerank-ce
0.6420888700587454,41760f1e33f99f2c89f332cebae37b864de94b40f94a194de64b7b0b841f8cd4,048762f7f97616809e0f85423dfbdbe3aa3a5291bd886dc64eb795578d5ed301,1024,False,parsed,W03-EXP-SENPAI-019,w05_senpai_from_w03_expanded,1.0.0,0.5,1.0,0,2418.687,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2815.735,False,complete,42,1.0,cross_encoder,394.671,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0114::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-EXP-SENPAI-019,1,chunk-1024_topk-1_rerank-ce
0.8953677972022275,f23de19b7761baf1e86913f02dc44f08c0df962872e7430876a51d5986db620b,a2f3e8ad7b44a69564af85536a9a379aafb0d325c37ff73537c2d9483b12c7be,1024,False,parsed,W03-EXP-SENPAI-020,w05_senpai_from_w03_expanded,1.0.0,0.333333,0.75,0,2041.73,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2321.354,False,complete,42,1.0,cross_encoder,277.257,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0086::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-EXP-SENPAI-020,1,chunk-1024_topk-1_rerank-ce
0.0,8a903f12df693f40aa50f9109195e6cd02b51bc86e6e5fd7ef49a58383a8be30,8673d0b54b70c8a09dbda8d321c4165275ea758914ad8fa38bea50e7e0f82802,1024,True,parsed,W03-EXP-SENPAI-001,w05_senpai_from_w03_expanded,1.0.0,1.0,1.0,0,2369.688,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2454.052,True,complete,42,1.0,none,80.5,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0001::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-001,1,chunk-1024_topk-1_rerank-none
0.670964825212831,15395cf8559af29dbfb5933eecd9ad65e3d34b24654ad1dcd500824293523abb,394bb06bfee188eb8b11802ef0a636f2850d17fe89027b9b393a25ea293d5265,1024,True,parsed,W03-EXP-SENPAI-002,w05_senpai_from_w03_expanded,1.0.0,0.5,0.8333333333333334,0,5879.438,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,5979.341,True,complete,42,0.4,none,95.6,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0002::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-002,1,chunk-1024_topk-1_rerank-none
0.9287563855622488,24a020f21e490fc452ef7048a2d5503fdcde1715ece2de0981de4e631b479c60,cc04f4b4b2715af40495674f6f9b21e264e016378d8edd9b84a86bb9260d0612,1024,True,parsed,W03-EXP-SENPAI-003,w05_senpai_from_w03_expanded,1.0.0,1.0,1.0,0,2218.606,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2325.666,True,complete,42,0.75,none,103.078,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0003::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-003,1,chunk-1024_topk-1_rerank-none
0.8680726624114742,332d545996c7b38a342d0fb20dc836bbda332b033577795fd7f353bd19056a7e,5ea0c11d058602b989984b1cc73f80d518f9204fc116c9907175e0b507b17e1c,1024,True,parsed,W03-EXP-SENPAI-004,w05_senpai_from_w03_expanded,1.0.0,0.5,1.0,0,2253.691,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2384.951,True,complete,42,1.0,none,125.21,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0017::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-004,1,chunk-1024_topk-1_rerank-none
0.0,468e3a140ee9b082db733e108c574fcb9bdfaa3aa764a46cb7c48cd55ad9cb6e,56abfbe8761457e112ac2143297732c3eb3417b196d236baae1f4fc9e0e95995,1024,True,parsed,W03-EXP-SENPAI-005,w05_senpai_from_w03_expanded,1.0.0,0.5,0.7142857142857143,0,2458.706,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2552.899,True,complete,42,0.8,none,89.27,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0006::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-005,1,chunk-1024_topk-1_rerank-none
0.6417997682762698,2e0924848adc5a07828e67938a6a272d72b939b26d1c9c5c7639bc67defefa10,6f59f36ba16c86818a1d6f4db245db98a6a7d52bb432e53b5f4d2a80d51fd3ab,1024,True,parsed,W03-EXP-SENPAI-006,w05_senpai_from_w03_expanded,1.0.0,0.5,0.42857142857142855,0,6276.426,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,6390.64,True,complete,42,1.0,none,107.321,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0045::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-006,1,chunk-1024_topk-1_rerank-none
0.7744184293706335,e8f8b20ce685c5eed5713b4d0e724a1d8f1028779082cd6aa43d3c0488228d49,cad3e25fcbdf254ca07a04fbf119c73a5465e278bb78f8219ce70de87ba1fa35,1024,True,parsed,W03-EXP-SENPAI-007,w05_senpai_from_w03_expanded,1.0.0,1.0,1.0,0,1060.899,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,1160.974,True,complete,42,1.0,none,96.601,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0035::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-007,1,chunk-1024_topk-1_rerank-none
0.0,a92d6614bdfb06d73725464b3a95556e5992dfeb5d63755c27a422a6ca8beab0,149471908476e78371c86ae4ea534235872ca91e8dbdc2f45bd494f95a767174,1024,False,parsed,W03-EXP-SENPAI-008,w05_senpai_from_w03_expanded,1.0.0,0.0,0.6666666666666666,0,5253.657,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,5337.475,False,complete,42,0.5,none,80.033,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0147::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-008,1,chunk-1024_topk-1_rerank-none
0.7168437854028668,280111a7c449230a621678262b6f74e46b22dbbdf324dd59e708ed3d3150f8eb,f23831944a92eb7b4631cd292c68a0932d3162248a119bfa516bf2e673af5dfc,1024,True,parsed,W03-EXP-SENPAI-009,w05_senpai_from_w03_expanded,1.0.0,1.0,1.0,0,4091.465,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,4200.513,True,complete,42,1.0,none,104.646,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0037::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-009,1,chunk-1024_topk-1_rerank-none
0.0,dccf9a9febf1210fce5c2bbbc1e4bfa8de31d1f26f68411bf643c19cf6b82c7b,b1566469811a639441c803823707d37869243aee262bf7342e18f7d764752bce,1024,True,parsed,W03-EXP-SENPAI-010,w05_senpai_from_w03_expanded,1.0.0,0.5,1.0,0,2920.269,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,3027.92,True,complete,42,0.833333,none,103.308,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0038::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-010,1,chunk-1024_topk-1_rerank-none
0.0,a3f60ee81b5d12881016f4d7d2972e5abcb47e4c2af0792b58d6d8b7c786c3ff,bc089e94877939b251edf15a0f42902654f108b7bbb12a48880afdbbccfa635c,1024,True,parsed,W03-EXP-SENPAI-011,w05_senpai_from_w03_expanded,1.0.0,1.0,0.5,0,2396.412,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2484.617,True,complete,42,0.7,none,84.575,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0039::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-011,1,chunk-1024_topk-1_rerank-none
0.0,12d353378f8e2213ecc7f5070c0c1937ca7e2cf4cc54a1356c9470c7bbf98489,2b97aeccdf327605c468909508829ec8dd4a807a5d1922aeb5598c9e3f1f7434,1024,True,parsed,W03-EXP-SENPAI-012,w05_senpai_from_w03_expanded,1.0.0,0.333333,,0,340.261,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,415.137,False,metric_failure_retained,42,0.857143,none,71.823,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0111::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-012,1,chunk-1024_topk-1_rerank-none
0.0,e2ddedf0ddf4a372fa00bc4b8e53d6adef80a5e03860fe57f18f50df6d3f5675,d3e90304bb6b59eb63ddd5f053951481c27ff876bd2bea1063fa2700b9909bfa,1024,True,parsed,W03-EXP-SENPAI-013,w05_senpai_from_w03_expanded,1.0.0,0.0,1.0,0,3596.268,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,3686.769,True,complete,42,0.428571,none,86.087,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0157::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-013,1,chunk-1024_topk-1_rerank-none
0.780822116826759,830e1dc7e439c65a0ffd2546d3c3893625136c369d4b835c74e9af4622f4a58f,d940740372731b60c2aef8f6515c09c97cf4cb97dfecf4c2836b914968efb495,1024,True,parsed,W03-EXP-SENPAI-014,w05_senpai_from_w03_expanded,1.0.0,0.0,0.6666666666666666,0,3026.427,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,3128.155,True,complete,42,0.5,none,97.681,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0143::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-014,1,chunk-1024_topk-1_rerank-none
0.4910733516669005,e67fe4fb879c1e6fc8288ddf177e816330ef8a9f2ec343cc9c4e3226a3be3a5d,d1869da6195992e6bd5d09de39b811bc872dfb1f2bae246ddfcb52ff498ff525,1024,True,parsed,W03-EXP-SENPAI-015,w05_senpai_from_w03_expanded,1.0.0,0.5,1.0,0,6173.304,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,6283.123,True,complete,42,1.0,none,105.899,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0045::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-015,1,chunk-1024_topk-1_rerank-none
0.0,4e93bf668239846a6bcd8a18b0aed802e73687a991ecceb69b7f8e7a50e5a008,3cfc3d94aa816055bf2c35b8f333ac051b58296116c74fce4fdae03c8f2767f4,1024,False,parsed,W03-EXP-SENPAI-016,w05_senpai_from_w03_expanded,1.0.0,0.333333,0.7272727272727273,0,8702.734,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,8797.678,False,complete,42,0.833333,none,90.933,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0155::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-016,1,chunk-1024_topk-1_rerank-none
0.0,ed5f5cf14f342426cf17860e27124c9c8ab7151070960219fcd5c5b0c291368f,59e51d67295d82c19da575e2197d784e99c249917e499417d5a4986156acc38c,1024,True,parsed,W03-EXP-SENPAI-017,w05_senpai_from_w03_expanded,1.0.0,0.5,1.0,0,6524.401,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,6626.391,True,complete,42,0.4,none,97.681,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0010::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-017,1,chunk-1024_topk-1_rerank-none
0.0,359d6583ea913abcdf21bea1603b2ffa3d8f478982a3de11d5cec6383888e955,2b97aeccdf327605c468909508829ec8dd4a807a5d1922aeb5598c9e3f1f7434,1024,True,parsed,W03-EXP-SENPAI-018,w05_senpai_from_w03_expanded,1.0.0,0.5,,0,340.328,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,420.18,False,metric_failure_retained,42,0.333333,none,76.381,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0110::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-018,1,chunk-1024_topk-1_rerank-none
0.6420888700587454,41760f1e33f99f2c89f332cebae37b864de94b40f94a194de64b7b0b841f8cd4,048762f7f97616809e0f85423dfbdbe3aa3a5291bd886dc64eb795578d5ed301,1024,True,parsed,W03-EXP-SENPAI-019,w05_senpai_from_w03_expanded,1.0.0,0.5,1.0,0,2419.19,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2520.213,True,complete,42,1.0,none,97.324,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0114::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-019,1,chunk-1024_topk-1_rerank-none
0.8953677972022275,f23de19b7761baf1e86913f02dc44f08c0df962872e7430876a51d5986db620b,a2f3e8ad7b44a69564af85536a9a379aafb0d325c37ff73537c2d9483b12c7be,1024,True,parsed,W03-EXP-SENPAI-020,w05_senpai_from_w03_expanded,1.0.0,0.333333,0.75,0,2042.917,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2154.518,True,complete,42,1.0,none,107.435,"[""INGEN-OFFICIAL-SENPAI-20260804::SENPAI-EXP-0086::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-EXP-SENPAI-020,1,chunk-1024_topk-1_rerank-none
