answer_relevance,candidate_messages_sha256,candidate_output_sha256,chunk_size_tokens,coverage_reused,coverage_score_status,eval_id,evaluation_set_id,evaluation_set_version,evidence_fact_recall_at_k,faithfulness,forbidden_point_violations,generation_latency_ms,metadata_filter_leakage,model_id,model_revision,platform,question_to_response_ms,ragas_reused,ragas_score_status,random_seed,required_point_coverage,reranking,retrieval_latency_ms,retrieved_chunk_ids,run_item_id,top_k,variant_id
0.7340761007151325,8fe48c68289a434a968ae0fac2c99ece8f85132e0063b68691a92abb234258a2,62e896eff3f4bda00e5cf7140c79223cad6e0b851cb44debdba78eeb23aea4b7,1024,False,parsed,W03-LONG-SENPAI-011,w05_senpai_long_source_from_w03,1.1.0,0.0,0.1,0,9726.188,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,11763.779,False,complete,42,1.0,cross_encoder,2033.34,"[""PUB-HUMANOID-20260812::PUB-HUMANOID-20260812::section-001::child-006""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-011,1,chunk-1024_topk-1_rerank-ce
0.6964716884716705,50f53d36b15706ac54742459a78e7516935946c6b60d2f90b3dfe7355f5cebf5,4f77d77dfe17a26585474ee0b7d52699179315f8cfa7341c7342a24e4cc790a3,1024,False,parsed,W03-LONG-SENPAI-012,w05_senpai_long_source_from_w03,1.1.0,0.75,0.8,0,10177.492,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,12251.261,False,complete,42,1.0,cross_encoder,2069.274,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-008""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-012,1,chunk-1024_topk-1_rerank-ce
0.0,66ed10027540c8fff27339f0673a3d57a06e40d611a00d19bb5fcb00ed6440cd,6c6a2fefeccc669a6b452d0962257b4b8630f9c94d8fc54a37b0b8165e1d63a8,1024,False,parsed,W03-LONG-SENPAI-013,w05_senpai_long_source_from_w03,1.1.0,1.0,1.0,0,8375.03,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,10501.209,False,complete,42,1.0,cross_encoder,2122.302,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-008""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-013,1,chunk-1024_topk-1_rerank-ce
0.9292023979440721,dc727717ba085e3c6441d80d95c1381369e1fc4f58fc99d29d4a3a37c8713f9c,3b2dde6125edd71512dce77e2cd3f818dbe42269f679140ddad96ca7f7d50ed6,1024,False,parsed,W03-LONG-SENPAI-014,w05_senpai_long_source_from_w03,1.1.0,1.0,1.0,0,3123.495,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,5137.976,False,complete,42,1.0,cross_encoder,2010.496,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-014,1,chunk-1024_topk-1_rerank-ce
0.646468868115251,53ae358546f964a7476ce5fcbc8efa37e8b2e4e40e1c624dd3b713573c86b0b1,f8ac067dda6e3708378e1a173b319cbaf40b2081c02d08e5ae15526ff013a03d,1024,False,parsed,W03-LONG-SENPAI-015,w05_senpai_long_source_from_w03,1.1.0,1.0,1.0,0,6061.274,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,8137.683,False,complete,42,1.0,cross_encoder,2073.135,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-015,1,chunk-1024_topk-1_rerank-ce
0.7838899918344184,30d6391253d537db9a3a467524637745223dd78ed2f60c0dbcfde763410053ca,87c3f1d5debb8ae280ff18e3b98e844837f421a9a8d9eae8c5af6fc3ba0d11b9,1024,False,parsed,W03-LONG-SENPAI-016,w05_senpai_long_source_from_w03,1.1.0,1.0,1.0,0,4129.31,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,6135.348,False,complete,42,1.0,cross_encoder,2002.145,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-016,1,chunk-1024_topk-1_rerank-ce
0.6931323946551262,7b49ed95a23ab4e5cdc5b5aabd6477cce35dafba828f87170c2af2cbab73063e,d637861b6ef344495b42bd8ea68abf5dc619a96034a975dd8de73e3b51efa049,1024,False,parsed,W03-LONG-SENPAI-017,w05_senpai_long_source_from_w03,1.1.0,0.0,1.0,0,6939.445,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,9085.757,False,complete,42,1.0,cross_encoder,2140.994,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-017,1,chunk-1024_topk-1_rerank-ce
0.0,790c2585181617dd7a135f287f7b14e4f5fe38031c640f13eb31a6cd2d869a5d,538483e6a8c98ccea6cecd21cb977e5148e908a58a63170fc7f5031d024b7835,1024,False,parsed,W03-LONG-SENPAI-018,w05_senpai_long_source_from_w03,1.1.0,0.0,0.6,0,7347.989,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,9418.511,False,complete,42,0.5,cross_encoder,2067.059,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-018,1,chunk-1024_topk-1_rerank-ce
0.7628256935678888,535a6a16ef75ce16007be761ec78ad7b73d0f216bbc52c5adacfea335b1381a0,cc519b9393b0bf89f6f3d1f34e54fec02f6a10d9df0b67a606e73c388c0ae735,1024,False,parsed,W03-LONG-SENPAI-019,w05_senpai_long_source_from_w03,1.1.0,0.5,0.5714285714285714,0,12114.058,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,14137.631,False,complete,42,1.0,cross_encoder,2019.432,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-004""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-019,1,chunk-1024_topk-1_rerank-ce
0.0,13fe9e48718bdccee173904a7fa6f4657b6741a8491c053d5ec98e7f0d2a93ee,8854a8bf9c881fecce32403fc9611764d53f4d8ba6cf9960fad0221baa9ae339,1024,False,parsed,W03-LONG-SENPAI-020,w05_senpai_long_source_from_w03,1.1.0,0.0,,0,4189.55,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,6271.021,False,metric_failure_retained,42,0.0,cross_encoder,2078.208,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-001""]",W05::chunk-1024_topk-1_rerank-ce::W03-LONG-SENPAI-020,1,chunk-1024_topk-1_rerank-ce
0.0,10870249434f86921383d0e4cc29f2c7e039bdfe6fa09554323f7600532bac51,a0bc5280e59ab4fa6e486a82f8c686a2ae19d5bce6a894e84825a20369aed7f6,1024,True,parsed,W03-LONG-SENPAI-001,w05_senpai_long_source_from_w03,1.1.0,0.5,0.75,0,2920.321,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,3067.231,True,complete,42,1.0,none,139.132,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-001,1,chunk-1024_topk-1_rerank-none
0.0,b56d847cc88f6e986765df92f36933f2149d4d01924c7598fe2ca73de13affc6,90ac81124066e93395eaead4df9858124b7b2293803cd79f4934e8c3758090cc,1024,False,parsed,W03-LONG-SENPAI-002,w05_senpai_long_source_from_w03,1.1.0,0.0,,0,9542.018,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,9636.307,False,metric_failure_retained,42,0.5,none,87.678,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-002,1,chunk-1024_topk-1_rerank-none
0.0,6f71acc52b0b9cb389672cbf39fed238f58e8a31c56906d6693a5b30c7614b18,93a7addfa9631ab6713840d3d7935a1f0b528d185fa3cb0b9fa48a164c39751a,1024,False,parsed,W03-LONG-SENPAI-003,w05_senpai_long_source_from_w03,1.1.0,0.0,0.0,0,2290.867,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,2404.114,False,complete,42,0.0,none,105.967,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-003,1,chunk-1024_topk-1_rerank-none
0.0,e53028247525c6f99377246b5f77502a59440870b71f975512d2eb2c478db722,7fab135f5f4b6fd6064dbe1710e0004d081387d2fbf3b70b27f4db08a76fd41b,1024,False,parsed,W03-LONG-SENPAI-004,w05_senpai_long_source_from_w03,1.1.0,0.0,0.6666666666666666,0,9782.885,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,9875.592,False,complete,42,0.5,none,85.624,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-004,1,chunk-1024_topk-1_rerank-none
0.8229990703934896,d4e7cee765eed385be06366839dd0e72d177c75acb78de4ac8278973cfad4fc5,bc7c2811282b4ace2b4b78affa57b6c73cc5500742f78d1807a5c507a190255e,1024,True,parsed,W03-LONG-SENPAI-005,w05_senpai_long_source_from_w03,1.1.0,1.0,1.0,0,7734.537,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,7821.548,True,complete,42,1.0,none,79.894,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-003""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-005,1,chunk-1024_topk-1_rerank-none
0.40775313518066253,cddf4fde0fb62028308b6e86b06570db3724ee5fc672a36c24079c0aff3d91ba,48eb71e691cb1cc5da237048f70d74cbda8ac87b7d20be7eb67d78559996ee32,1024,True,parsed,W03-LONG-SENPAI-006,w05_senpai_long_source_from_w03,1.1.0,1.0,0.8,0,8778.303,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,8939.841,True,complete,42,1.0,none,151.571,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-004""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-006,1,chunk-1024_topk-1_rerank-none
0.0,a5e548f23ef5c2ada7029789e245db92972a2d295a793f9e6ed66203114d17af,d903ee8af008ecfcad2e3d8a45f7dd6438642046bb884e76485bec4c7d3341ed,1024,False,parsed,W03-LONG-SENPAI-007,w05_senpai_long_source_from_w03,1.1.0,0.0,,0,10775.843,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,10875.807,False,metric_failure_retained,42,0.5,none,91.596,"[""PUB-ORIGAMI-20260812::PUB-ORIGAMI-20260812::section-001::child-007""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-007,1,chunk-1024_topk-1_rerank-none
0.0,48895891d434422b2179d3017db8b2613c5ffc4e58caec1d87fcfc52f32cc87c,065164ef16ea6880599928197e16c1f2e087621ca8aed7c04a91937ccdb12bd4,1024,False,parsed,W03-LONG-SENPAI-008,w05_senpai_long_source_from_w03,1.1.0,0.0,0.75,0,5345.335,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,5509.167,False,complete,42,1.0,none,152.332,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-008,1,chunk-1024_topk-1_rerank-none
0.0,7f6e91201612e3b0667fd4bcff01b4830134482a0a028820f4fc9e690d7e6be0,63b6cdf5c6857b4218590531a7a43fe65ce12e5628ae62faacda0cd95192ab16,1024,False,parsed,W03-LONG-SENPAI-009,w05_senpai_long_source_from_w03,1.1.0,0.0,0.6666666666666666,0,6020.485,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,6141.7,False,complete,42,0.5,none,113.037,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-009,1,chunk-1024_topk-1_rerank-none
0.7262663237914689,03e8e6ea6654162097c1a91377e1fce16592334fed1fb2e9bca921108652bcf2,67c6931ee1726cff19a8efa26d6f6bd8c12d353fb97abc3054addb6ac36b497c,1024,False,parsed,W03-LONG-SENPAI-010,w05_senpai_long_source_from_w03,1.1.0,0.0,,0,17416.666,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,17523.317,False,metric_failure_retained,42,0.5,none,99.167,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-004""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-010,1,chunk-1024_topk-1_rerank-none
0.6858126748684144,ff4c9e1ffcb79af593b355ca394cc094ae8aa6ea70bea038bdd8fb386f03534d,c5a18df61b3d768e0320e0935f5ca1b606d5ed01bc6ec2f3cb3812f442540a29,1024,False,parsed,W03-LONG-SENPAI-011,w05_senpai_long_source_from_w03,1.1.0,0.0,0.7,0,15514.351,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,15633.604,False,complete,42,1.0,none,109.221,"[""PUB-ORIGAMI-20260812::PUB-ORIGAMI-20260812::section-001::child-003""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-011,1,chunk-1024_topk-1_rerank-none
0.6964716884716705,50f53d36b15706ac54742459a78e7516935946c6b60d2f90b3dfe7355f5cebf5,4f77d77dfe17a26585474ee0b7d52699179315f8cfa7341c7342a24e4cc790a3,1024,True,parsed,W03-LONG-SENPAI-012,w05_senpai_long_source_from_w03,1.1.0,0.75,0.8,0,10237.516,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,10350.744,True,complete,42,1.0,none,104.783,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-008""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-012,1,chunk-1024_topk-1_rerank-none
0.644916268912248,7532f5de64a192f54aa6944635ec412fdc702ff951e859f7949536960da10e3c,35cf0fa1b96808ae934f74dde4123bca99b3a1be686c7195a9548191eb5b817c,1024,False,parsed,W03-LONG-SENPAI-013,w05_senpai_long_source_from_w03,1.1.0,0.0,0.6,0,8340.905,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,8453.969,False,complete,42,0.5,none,105.65,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-004""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-013,1,chunk-1024_topk-1_rerank-none
0.9292023979440721,dc727717ba085e3c6441d80d95c1381369e1fc4f58fc99d29d4a3a37c8713f9c,3b2dde6125edd71512dce77e2cd3f818dbe42269f679140ddad96ca7f7d50ed6,1024,True,parsed,W03-LONG-SENPAI-014,w05_senpai_long_source_from_w03,1.1.0,1.0,1.0,0,3122.037,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,3239.069,True,complete,42,1.0,none,109.894,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-014,1,chunk-1024_topk-1_rerank-none
0.0,98d39050ec7658f2e9761a3922d1e4b128eecc37883a8b264b07be7af1fd38e4,ef3568d4dfd3cedd09d6637c103ad1426ac35004718b500ba40ac3ad5cadd13d,1024,False,parsed,W03-LONG-SENPAI-015,w05_senpai_long_source_from_w03,1.1.0,0.0,0.5,0,7431.82,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,7519.426,False,complete,42,0.5,none,81.114,"[""PUB-ORIGAMI-20260812::PUB-ORIGAMI-20260812::section-001::child-004""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-015,1,chunk-1024_topk-1_rerank-none
0.7838899918344184,30d6391253d537db9a3a467524637745223dd78ed2f60c0dbcfde763410053ca,87c3f1d5debb8ae280ff18e3b98e844837f421a9a8d9eae8c5af6fc3ba0d11b9,1024,True,parsed,W03-LONG-SENPAI-016,w05_senpai_long_source_from_w03,1.1.0,1.0,1.0,0,4109.353,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,4222.255,True,complete,42,1.0,none,102.85,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-016,1,chunk-1024_topk-1_rerank-none
0.6931323946551262,7b49ed95a23ab4e5cdc5b5aabd6477cce35dafba828f87170c2af2cbab73063e,d637861b6ef344495b42bd8ea68abf5dc619a96034a975dd8de73e3b51efa049,1024,True,parsed,W03-LONG-SENPAI-017,w05_senpai_long_source_from_w03,1.1.0,0.0,1.0,0,6933.789,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,7028.874,True,complete,42,1.0,none,85.514,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-009""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-017,1,chunk-1024_topk-1_rerank-none
0.0,790c2585181617dd7a135f287f7b14e4f5fe38031c640f13eb31a6cd2d869a5d,538483e6a8c98ccea6cecd21cb977e5148e908a58a63170fc7f5031d024b7835,1024,True,parsed,W03-LONG-SENPAI-018,w05_senpai_long_source_from_w03,1.1.0,0.0,0.6,0,7382.512,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,7501.073,True,complete,42,0.5,none,110.437,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-018,1,chunk-1024_topk-1_rerank-none
0.7628256935678888,535a6a16ef75ce16007be761ec78ad7b73d0f216bbc52c5adacfea335b1381a0,cc519b9393b0bf89f6f3d1f34e54fec02f6a10d9df0b67a606e73c388c0ae735,1024,True,parsed,W03-LONG-SENPAI-019,w05_senpai_long_source_from_w03,1.1.0,0.5,0.5714285714285714,0,12078.231,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,12173.824,True,complete,42,1.0,none,87.791,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-004""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-019,1,chunk-1024_topk-1_rerank-none
0.0,13fe9e48718bdccee173904a7fa6f4657b6741a8491c053d5ec98e7f0d2a93ee,8854a8bf9c881fecce32403fc9611764d53f4d8ba6cf9960fad0221baa9ae339,1024,True,parsed,W03-LONG-SENPAI-020,w05_senpai_long_source_from_w03,1.1.0,0.0,,0,4195.622,0,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,Senpai,4315.054,True,metric_failure_retained,42,0.0,none,110.893,"[""PUB-SENPAI-20260812::PUB-SENPAI-20260812::section-001::child-001""]",W05::chunk-1024_topk-1_rerank-none::W03-LONG-SENPAI-020,1,chunk-1024_topk-1_rerank-none
